fecha,T,HR,Vv,Dv,Gh
2008-07-29 11:00,16.38,48.79,2.15,142.62,485.79
2008-07-29 12:00,17.79,45.3,2.34,158.85,744.57
2008-07-29 13:00,18.07,43.6,2.56,156.85,546.88
2008-07-29 14:00,17.53,45.59,2.52,134.09,320.48
2008-07-29 15:00,16.61,54.24,2.69,12.52,175.39
2008-07-29 16:00,15.84,54.8,2.78,7.07,155.44
2008-07-29 17:00,15.46,53.3,2.6,15.33,47.99
2008-07-29 18:00,13.95,61.98,2.22,0.34,0.28
2008-07-29 19:00,13.26,63.32,3.06,26.21,0
2008-07-29 20:00,12.44,65.25,2.61,17.11,0
2008-07-29 21:00,12.38,63.61,2,8.35,0
2008-07-29 22:00,11.7,72.61,1.04,136.61,0
2008-07-29 23:00,11.09,80.23,0.79,201.89,0
2008-07-30 00:00,10.34,84.49,1.16,124.4,0
2008-07-30 01:00,9.53,92.1,0.88,179.42,0
2008-07-30 02:00,9.79,86.06,0.88,233.09,0
2008-07-30 03:00,10.08,83.32,0.72,359.87,0
2008-07-30 04:00,9.89,88.09,0.86,214,0
2008-07-30 05:00,9.68,88.2,0.64,71.98,0
2008-07-30 06:00,9.21,92.2,0.78,87.88,7.27
2008-07-30 07:00,10.06,88.84,0.92,135.27,62.01
2008-07-30 08:00,13.31,67.33,1.42,47.15,353.16
2008-07-30 09:00,14.89,58.99,1.63,151.33,378.5
2008-07-30 10:00,16.04,49.55,1.38,130.09,317.53
2008-07-30 11:00,16.3,53.77,1.72,87.49,248.26
2008-07-30 12:00,15.36,54.56,2.77,16.98,225.54
2008-07-30 13:00,16.38,52.08,2.97,358.59,582.8
2008-07-30 14:00,17.89,46.38,2.81,5.75,726.12
2008-07-30 15:00,17.81,49.87,2.74,19.14,388.96
2008-07-30 16:00,16.13,58.03,2.43,28.69,102.26
2008-07-30 17:00,14.43,65.38,1.45,17.84,18.91
2008-07-30 18:00,12.52,79.49,2.46,174.67,0
2008-07-30 19:00,11.12,88.08,1.56,168.35,0
2008-07-30 20:00,10.9,89.56,1.5,179.47,0
2008-07-30 21:00,10.49,91.6,1.8,181.3,0
2008-07-30 22:00,10.36,91.56,1.05,167.99,0
2008-07-30 23:00,10.37,90.57,1.27,175.56,0
2008-07-31 00:00,10.56,85.66,0.96,204.97,0
2008-07-31 01:00,9.81,84.07,0.92,261.38,0
2008-07-31 02:00,8.42,81.66,0.76,314.97,0
2008-07-31 03:00,7.71,79.69,1.01,327.59,0
2008-07-31 04:00,7.91,79.15,0.63,297.08,0
2008-07-31 05:00,8.03,80.04,0.8,241.51,0
2008-07-31 06:00,7.79,79.16,0.72,216.36,13.44
2008-07-31 07:00,10.48,69.96,1.47,180.04,154.3
2008-07-31 08:00,12.98,61.45,1.98,175.77,382.57
2008-07-31 09:00,15.25,54.77,2.06,165.82,610.38
2008-07-31 10:00,18.04,40.24,1.73,125.09,775.75
2008-07-31 11:00,17.1158879951,58.0087120483,2.692,88.106,455.4863896088
2008-07-31 12:00,16.3268094873,67.5811703438,2.48,86.848,280.1653413235
2008-07-31 13:00,14.8804495109,77.4344605593,2.598,100.462,107.454546679
2008-07-31 14:00,13.4007060149,84.9203691865,2.974,95.74,0
2008-07-31 15:00,12.3033896643,88.4963075457,2.89,111.096,0
2008-07-31 16:00,11.946057624,86.9749862414,2.484,77.176,0
2008-07-31 17:00,11.7671121453,85.1861474151,2.616,127.84,4.6129696769
2008-07-31 18:00,11.6920405965,83.8236280072,2.274,95.93,18.0938106584
2008-07-31 19:00,11.8365194704,83.8635324341,1.984,108.682,0
2008-07-31 20:00,11.8620993287,83.8872817912,1.874,206.152,0
2008-07-31 21:00,11.6743914278,83.2603077878,1.69,214.056,0
2008-07-31 22:00,10.5452321195,84.0187966904,1.708,215.568,0
2008-07-31 23:00,10.6579015038,83.8390510979,1.84,155.948,0
2008-08-01 00:00,10.4840943602,84.4721833694,1.656,261.204,0
2008-08-01 01:00,10.2735793544,84.0133180999,1.89,252.4,0
2008-08-01 02:00,10.9842954712,79.8897323281,1.58,243.554,0
2008-08-01 03:00,10.8054277512,79.2170375359,1.762,244.224,0
2008-08-01 04:00,10.7189905633,79.0379235572,1.898,229.246,0
2008-08-01 05:00,11.1505772859,77.4629587855,1.804,256.388,127.1302285871
2008-08-01 06:00,11.9501780723,74.7845317961,1.954,233.314,151.855898619
2008-08-01 07:00,12.5747073919,72.3959253614,2.22,191.43,166.1646370121
2008-08-01 08:00,12.8878332606,71.1044593137,2.106,165.17,172.8060797402
2008-08-01 09:00,12.7530757303,71.4489465781,2.032,174.454,173.8636037498
2008-08-01 10:00,12.6607725467,72.1831821629,2.332,147.186,177.3364901431
2008-08-01 11:00,12.6886182129,72.3524964948,2.546,110.686,173.6124177232
2008-08-01 12:00,13.0983376696,71.1227624327,3.0725,78.7625,163.8694308703
2008-08-01 13:00,13.8528924033,69.2587670516,3.1775,75.465,146.6679293258
2008-08-01 14:00,14.6874822565,67.3444412625,3.28,94.6,122.898227734
2008-08-01 15:00,15.0571875338,67.3094169585,2.932,52.186,101.7956402902
2008-08-01 16:00,15.11,61.94,2.63,122.92,64.06
2008-08-01 17:00,11.93,84.9,2.4,165.32,13.74
2008-08-01 18:00,10.99,90.68,1.83,155.8,1.28
2008-08-01 19:00,10.48,91.73,1.77,163.51,0
2008-08-01 20:00,10.54,88.61,1.49,178.67,0
2008-08-01 21:00,10.46,87.99,1.3,136.35,0
2008-08-01 22:00,10.49,87.13,1.37,202.57,0
2008-08-01 23:00,10.24,84.36,1.09,230.29,0
2008-08-02 00:00,9.75,80.82,0.86,262.64,0
2008-08-02 01:00,8.69,84.44,1.16,338.87,0
2008-08-02 02:00,8.76,79.93,0.77,174.47,0
2008-08-02 03:00,8.32,83.76,0.8,274.73,0
2008-08-02 04:00,8.14,82.39,0.64,322.46,0
2008-08-02 05:00,7.84,83.75,0.95,322.55,0
2008-08-02 06:00,7.97,83.15,0.7,334.45,13.03
2008-08-02 07:00,12.19,66.4,1.95,187.66,171.54
2008-08-02 08:00,14.29,55.98,3.01,195.15,373.55
2008-08-02 09:00,15.55,50.47,2.3,215.81,406.68
2008-08-02 10:00,17.56,43.74,2.5,161.28,805.93
2008-08-02 11:00,17.76,43.62,2.22,104.95,603.54
2008-08-02 12:00,18.76,42.12,2.35,148.08,665.96
2008-08-02 13:00,19.06,43.1,2.42,62.54,624.55
2008-08-02 14:00,17.82,47.53,2.83,18.43,331.63
2008-08-02 15:00,17.2,49.69,2.07,12.02,241.75
2008-08-02 16:00,16.52,55.16,2.41,7.52,65.77
2008-08-02 17:00,15.46,60.4,2.53,360,61.75
2008-08-02 18:00,13.91,65.97,1.99,3.8,0.01
2008-08-02 19:00,12.66,69.34,1.05,315.83,0
2008-08-02 20:00,11.68,78.72,1.48,197.01,0
2008-08-02 21:00,10.57,89.17,1.03,154.97,0
2008-08-02 22:00,10.34,92.06,1.02,213.83,0
2008-08-02 23:00,10.45,86.69,0.94,265.77,0
2008-08-03 00:00,10.04,90.31,0.9,120.38,0
2008-08-03 01:00,9.79,93.47,1.06,114.1,0
2008-08-03 02:00,9.98,91.92,0.91,144.73,0
2008-08-03 03:00,9.86,92.41,1.1,129,0
2008-08-03 04:00,9.59,93,1.31,179.51,0
2008-08-03 05:00,9.57,91.46,0.92,132.37,0
2008-08-03 06:00,9.1,92.62,1.5,138.5,6.92
2008-08-03 07:00,11.44,78.14,1.31,146.14,163.73
2008-08-03 08:00,13.95,67.99,1.36,59.36,410.38
2008-08-03 09:00,16.55,55.35,1.46,32.22,562.2
2008-08-03 10:00,17.02,48.89,1.77,222.63,677.29
2008-08-03 11:00,17.8,45.49,2.75,162.87,720.22
2008-08-03 12:00,18.68,41.83,2.58,136.45,854.97
2008-08-03 13:00,20.26,36.74,2.62,106.32,756.4
2008-08-03 14:00,18.56,42.31,3.13,154.3,406.96
2008-08-03 15:00,17.68,53.97,3.27,7.17,434.82
2008-08-03 16:00,17.91,53.33,3.62,17.05,446.49
2008-08-03 17:00,15.58,60.18,3.4,360,74.16
2008-08-03 18:00,14.61,61.41,2.94,3.85,0.32
2008-08-03 19:00,13.93,63.74,1.9,23.85,0
2008-08-03 20:00,12.58,72.36,1.25,31.64,0
2008-08-03 21:00,10.95,76.4,0.91,330.4,0
2008-08-03 22:00,10.66,77.7,0.77,247.9,0
2008-08-03 23:00,10.63,86.38,1.09,215.24,0
2008-08-04 00:00,10.23,79.51,0.98,339.63,0
2008-08-04 01:00,9.91,76.01,1.09,241.39,0
2008-08-04 02:00,9.29,87.71,0.75,273.54,0
2008-08-04 03:00,9.93,83.46,0.88,283.65,0
2008-08-04 04:00,10.14,77.73,1.22,193.75,0
2008-08-04 05:00,9.64,75.77,0.87,24.89,0
2008-08-04 06:00,9.17,78.68,0.77,342.92,11.43
2008-08-04 07:00,10.85,72.5,1.13,17.4,113.32
2008-08-04 08:00,12.84,65.47,1.24,141.4,215.58
2008-08-04 09:00,15.01,56.71,2.09,182.37,589.51
2008-08-04 10:00,16.31,50.4,2.45,161.65,786.43
2008-08-04 11:00,17.53,43.18,2.7,112.12,764.47
2008-08-04 12:00,18,40.75,3.42,109.32,881.95
2008-08-04 13:00,18.59,37.7,3.06,126.95,918.55
2008-08-04 14:00,18.4774526869,39.3751054649,2.81,125.188,616.5631297434
2008-08-04 15:00,18.41,40.82,2.87,118.72,297.12
2008-08-04 16:00,16.69,46.57,2.5,69.24,90.21
2008-08-04 17:00,15.35,54.46,3.07,5.25,62.13
2008-08-04 18:00,14.1,55.8,2.91,360,0.02
2008-08-04 19:00,13.64,53.62,2.42,7.37,0
2008-08-04 20:00,12.32,58.53,1.53,9.33,0
2008-08-04 21:00,11.95,59.77,2.57,8.46,0
2008-08-04 22:00,12.02,58.72,2.29,12.68,0
2008-08-04 23:00,11.57,61.9,1.69,25.26,0
2008-08-05 00:00,10.3,62.78,0.92,348.64,0
2008-08-05 01:00,9.84,64.23,1.15,333.72,0
2008-08-05 02:00,9.14,66.29,0.94,308.28,0
2008-08-05 03:00,8.54,69.03,0.77,342.91,0
2008-08-05 04:00,7.93,72.2,0.86,306.24,0
2008-08-05 05:00,7.99,72.98,0.77,269.3,0
2008-08-05 06:00,8.26,72.19,0.93,257.19,14.24
2008-08-05 07:00,12.2,59.33,0.91,61.43,147.65
2008-08-05 08:00,14.43,48.85,1.83,182.49,370.04
2008-08-05 09:00,17.29,39.88,1.8,170.5,624.71
2008-08-05 10:00,17.61,39.82,1.93,181.44,688.54
2008-08-05 11:00,19.52,37.68,2.17,141.17,809.61
2008-08-05 12:00,19.84,37.25,3.55,142.66,970.72
2008-08-05 13:00,19.17,39.67,3.26,125.49,509.82
2008-08-05 14:00,18.71,42.36,2.66,89.01,379.45
2008-08-05 15:00,17.84,51.78,3.52,8.45,355.34
2008-08-05 16:00,15.44,65.68,4.39,9.57,160.17
2008-08-05 17:00,14.33,60.18,3.52,5.15,62.55
2008-08-05 18:00,13.69,62.26,3.24,8.07,0
2008-08-05 19:00,12.91,62.58,1.83,11.85,0
2008-08-05 20:00,11.81,65.12,0.98,354.97,0
2008-08-05 21:00,11,72.96,0.59,1.35,0
2008-08-05 22:00,10.45,81.92,0.87,329.79,0
2008-08-05 23:00,10.87,75.97,0.99,243.19,0
2008-08-06 00:00,10.23,80.94,1.28,168.29,0
2008-08-06 01:00,8.96,82.16,0.72,220.52,0
2008-08-06 02:00,8.58,81.35,0.98,305.47,0
2008-08-06 03:00,9.43,82.86,1.19,189.33,0
2008-08-06 04:00,8.36,83.77,0.97,336.69,0
2008-08-06 05:00,8.03,80.95,0.94,255.36,0
2008-08-06 06:00,9.05,76.15,1.27,229.55,9
2008-08-06 07:00,12.46,59.6,1.81,202.48,154.53
2008-08-06 08:00,15.34,45.65,2.34,189.8,405.92
2008-08-06 09:00,16.53,43.37,2.44,183.05,642.7
2008-08-06 10:00,17.71,41.2,2.32,156.83,814.6
2008-08-06 11:00,18.29,39.98,2.13,90.56,393.01
2008-08-06 12:00,18.13,42.79,3.15,27.69,332.21
2008-08-06 13:00,19.08,39.5,2.3,109.16,559.47
2008-08-06 14:00,19.42,37.32,2.91,126.96,642.69
2008-08-06 15:00,18.23,40.11,2.79,100.14,136.79
2008-08-06 16:00,17.29,43.89,2.79,86.08,193.28
2008-08-06 17:00,15.92,51.37,2.87,7.64,55.25
2008-08-06 18:00,14.28,57.32,3.05,11.69,1.53
2008-08-06 19:00,12.85,61.19,1.56,350.9,0
2008-08-06 20:00,12.04,62.26,1.04,347.53,0
2008-08-06 21:00,11.68,62.63,1.23,344.67,0
2008-08-06 22:00,11.56,64.06,1.94,5.58,0
2008-08-06 23:00,11.17,64.14,1.31,9.99,0
2008-08-07 00:00,10.44,67.06,1.06,296.8,0
2008-08-07 01:00,9.87,69.11,1.61,356.61,0
2008-08-07 02:00,10.37,66.61,1.53,360,0
2008-08-07 03:00,11.26,63.39,1.68,3.07,0
2008-08-07 04:00,11.08,65.39,0.98,270.42,0
2008-08-07 05:00,10.74,67.04,1.11,234.15,0
2008-08-07 06:00,11.03,64.22,1.9,201.9,11.73
2008-08-07 07:00,13,55.13,2.52,215.62,127.52
2008-08-07 08:00,14.76,50.22,2.73,188.07,325.71
2008-08-07 09:00,16.1,45.56,3.48,186.91,672.03
2008-08-07 10:00,17.64,42.75,3.36,179.52,785.13
2008-08-07 11:00,18.7,41.3,2.99,151.25,873.13
2008-08-07 12:00,19.06,39.13,4.12,140.22,1008.86
2008-08-07 13:00,19.17,38.99,3.43,145.47,689.25
2008-08-07 14:00,19.77,38.92,3.65,113.68,834.73
2008-08-07 15:00,19.5,37.43,3.83,164.54,745.07
2008-08-07 16:00,18.23,39.01,3.73,131.03,304.48
2008-08-07 17:00,16.12,43.88,3.05,138.51,23.66
2008-08-07 18:00,14.84,50.74,1.75,15.17,0
2008-08-07 19:00,13.75,52.52,2.42,165.15,0
2008-08-07 20:00,12.71,55.61,1.25,238.95,0
2008-08-07 21:00,12.43,53.99,1.61,175.34,0
2008-08-07 22:00,11.54,55.49,1.27,306.92,0
2008-08-07 23:00,10.98,57.72,1.23,290.67,0
2008-08-08 00:00,9.99,60.54,1.3,292.29,0
2008-08-08 01:00,10.22,59.05,1.55,212.73,0
2008-08-08 02:00,9.63,57.98,1.15,266.38,0
2008-08-08 03:00,10,56.27,2.49,207.75,0
2008-08-08 04:00,10.09,55.46,1.76,206.96,0
2008-08-08 05:00,9.04,61.88,0.97,326.48,0
2008-08-08 06:00,9.84,59.55,1.12,255.16,25.42
2008-08-08 07:00,13.56,46.87,1.63,193.68,186.93
2008-08-08 08:00,14.45,45.75,2.56,178.26,421.2
2008-08-08 09:00,15.6,42.7,3.11,148.69,677.74
2008-08-08 10:00,15.99,42.19,3.5,137.49,747.56
2008-08-08 11:00,16.88,42.21,3.24,144.81,768.78
2008-08-08 12:00,16.91,42.55,3.1,156.4,581.21
2008-08-08 13:00,18.02,41.68,3.6,145.72,899.67
2008-08-08 14:00,18.25,41.52,3.37,117.91,916.74
2008-08-08 15:00,17.88,43.05,3.14,139.96,439.56
2008-08-08 16:00,16.43,47.08,3.44,115.53,153.04
2008-08-08 17:00,15.47,50.81,2.34,77,49.56
2008-08-08 18:00,14.24,56.28,2.27,67.56,0.93
2008-08-08 19:00,13.18,63.43,1.53,357.5,0
2008-08-08 20:00,12.1,64.78,1.34,10.67,0
2008-08-08 21:00,11.02,67.55,0.98,352.98,0
2008-08-08 22:00,9.9,69.87,1.05,325.43,0
2008-08-08 23:00,9.75,72.98,0.74,249.75,0
2008-08-09 00:00,9.04,68.23,1.17,290.07,0
2008-08-09 01:00,9.42,60.82,1.11,331.37,0
2008-08-09 02:00,8.71,58.84,1.06,323.32,0
2008-08-09 03:00,9.25,54.87,2.04,273.66,0
2008-08-09 04:00,10.4,50.21,1.71,231.11,0
2008-08-09 05:00,9.45,53.81,1.89,236.71,0
2008-08-09 06:00,10.11,52.65,2.09,199.2,10.42
2008-08-09 07:00,11.2,52.78,2.35,217.12,90.76
2008-08-09 08:00,12.94,50.82,2.47,235.73,198.62
2008-08-09 09:00,14.78,47.47,2.03,188.6,305.22
2008-08-09 10:00,16.44,44.47,1.65,92.85,523.64
2008-08-09 11:00,17,42.76,2.14,138.26,562.23
2008-08-09 12:00,18.07,41.11,2.98,139.08,865.3
2008-08-09 13:00,17.36,42.05,3.21,111.51,675.19
2008-08-09 14:00,17.29,41.95,3.35,120.94,522.3
2008-08-09 15:00,16.23,43.79,2.67,119.54,211.59
2008-08-09 16:00,16.4,44.28,2.77,147.36,268.21
2008-08-09 17:00,15.36,48.53,1.62,70.37,41.33
2008-08-09 18:00,13.55,61.33,1.36,13.1,0.75
2008-08-09 19:00,12.97,65.6,2.08,32.86,0
2008-08-09 20:00,12.7,66.34,2.32,21.66,0
2008-08-09 21:00,11.98,64.62,1.12,340.79,0
2008-08-09 22:00,10.8,78.96,0.94,199.46,0
2008-08-09 23:00,11.32,74.82,0.9,179.46,0
2008-08-10 00:00,10.93,81.87,0.93,71.42,0
2008-08-10 01:00,10.59,80.66,0.8,222.73,0
2008-08-10 02:00,9.98,87.76,1.03,199.52,0
2008-08-10 03:00,9.6,90.46,0.78,158.55,0
2008-08-10 04:00,9.89,88.89,0.75,178.37,0
2008-08-10 05:00,9.74,89.74,1.2,168.11,0
2008-08-10 06:00,9.39,93.2,0.8,185.93,12.98
2008-08-10 07:00,10.87,86.08,0.9,91.31,127.6
2008-08-10 08:00,12.11,79.92,1.33,138.9,228.53
2008-08-10 09:00,13.04,74.57,1.39,126.97,243.08
2008-08-10 10:00,14.65,70.28,1.49,95.1,432.86
2008-08-10 11:00,15.4,64.18,1.68,86.88,342.17
2008-08-10 12:00,15.72,55.84,1.69,181.34,347.74
2008-08-10 13:00,15.78,55.34,2.04,186.36,270.94
2008-08-10 14:00,15.53,56.44,1.52,141.04,172.52
2008-08-10 15:00,14.29,65.64,1.94,341.72,80.69
2008-08-10 16:00,13.63,72.75,1.58,121.55,123.1
2008-08-10 17:00,12.62,76.34,1.72,58.95,31.81
2008-08-10 18:00,11.18,82.86,1.25,112.61,0.01
2008-08-10 19:00,10.71,82,1.39,59.27,0
2008-08-10 20:00,9.83,88.94,1.49,176.85,0
2008-08-10 21:00,9,93.54,1.09,130.46,0
2008-08-10 22:00,9.13,93.63,1.49,178.03,0
2008-08-10 23:00,9.04,93.96,1.29,150.3,0
2008-08-11 00:00,9.19,92.01,1.18,175.52,0
2008-08-11 01:00,9.38,90.49,0.74,127.38,0
2008-08-11 02:00,9.28,89.85,0.78,132.73,0
2008-08-11 03:00,9.23,90.59,1.17,168.47,0
2008-08-11 04:00,8.83,92.95,1.13,139.33,0
2008-08-11 05:00,8.94,93.58,1.04,214.14,0
2008-08-11 06:00,9.29,89.86,1.04,171.9,9.49
2008-08-11 07:00,10.36,84.35,1.39,180.97,89.17
2008-08-11 08:00,13.16,63.25,2.59,202.32,361.24
2008-08-11 09:00,15.77,49.31,2.35,203.04,594.15
2008-08-11 10:00,17.03,45.64,1.91,191.75,576.3
2008-08-11 11:00,17.47,45.18,2.17,176.25,639.81
2008-08-11 12:00,17.97,42.79,2.06,114.59,475.14
2008-08-11 13:00,15.85,55.71,2.45,179.65,236.5
2008-08-11 14:00,16.61,54.62,1.9,13.63,360.83
2008-08-11 15:00,14.84,66.24,2.22,9.82,461.32
2008-08-11 16:00,16.29,56.51,2.56,15.9,237.94
2008-08-11 17:00,13.97,64.52,3.09,20.81,40.63
2008-08-11 18:00,13.2,67.01,2.48,28.45,0
2008-08-11 19:00,12.19,72.96,0.97,283.18,0
2008-08-11 20:00,10.59,88.33,1.24,156.96,0
2008-08-11 21:00,10.07,91.12,0.94,114.29,0
2008-08-11 22:00,9.73,88.21,0.76,3.59,0
2008-08-11 23:00,9.23,83.76,0.66,291.22,0
2008-08-12 00:00,9.33,85.84,0.69,203.9,0
2008-08-12 01:00,8.45,82.05,0.73,294.85,0
2008-08-12 02:00,7.95,82.76,0.88,310.66,0
2008-08-12 03:00,7.52,80.51,0.91,300,0
2008-08-12 04:00,7.33,78.44,0.83,305.5,0
2008-08-12 05:00,7.06,79.4,0.77,261.99,0
2008-08-12 06:00,7.14,74.38,0.5,323.93,17.62
2008-08-12 07:00,10.42,71.05,1.41,176.96,172.77
2008-08-12 08:00,12.79,64.89,1.87,178.53,401.94
2008-08-12 09:00,15.41,54.96,1.71,176.45,613.2
2008-08-12 10:00,17.94,36.21,1.73,166.73,790.45
2008-08-12 11:00,19.19,38.27,1.9,125.12,927.68
2008-08-12 12:00,19.75,35.11,2.46,100.86,804.28
2008-08-12 13:00,20.57,32.43,2.93,140.74,825.87
2008-08-12 14:00,19.79,39.28,3.4,24.12,541.12
2008-08-12 15:00,19.37,44.48,4.18,2.23,676.58
2008-08-12 16:00,15.75,62.05,3.33,265.42,30.12
2008-08-12 17:00,10.47,88.39,2.52,294.88,5.88
2008-08-12 18:00,11.67,77.52,1.27,313.74,1.07
2008-08-12 19:00,11.1,76.32,1.44,300.11,0
2008-08-12 20:00,11.12,74.66,1.67,297.79,0
2008-08-12 21:00,11.2,69.96,1.76,307.76,0
2008-08-12 22:00,10.74,73.59,0.96,271.26,0
2008-08-12 23:00,10.52,67.92,1.65,268.91,0
2008-08-13 00:00,10.14,65.94,1.47,293.59,0
2008-08-13 01:00,8.49,73.19,1.01,309.75,0
2008-08-13 02:00,8.36,72.9,1.09,262.57,0
2008-08-13 03:00,8.01,77.15,0.76,275.67,0
2008-08-13 04:00,8.11,78.45,0.97,245.59,0
2008-08-13 05:00,8.16,77.04,0.91,240.1,0
2008-08-13 06:00,7.95,78.49,0.91,278.28,10.52
2008-08-13 07:00,10.5,67.28,1.22,136.81,143.89
2008-08-13 08:00,13.74,56.85,1.68,28.12,450.18
2008-08-13 09:00,15.71,50.47,1.85,58.33,545.03
2008-08-13 10:00,16.64,48.57,2.02,117.49,662.46
2008-08-13 11:00,16.64,47.49,2.39,150.96,558.71
2008-08-13 12:00,16.81,46.25,1.83,105.87,438.36
2008-08-13 13:00,16.68,47.18,1.8,101.61,264.16
2008-08-13 14:00,17.13,50.67,2.68,19.12,580.22
2008-08-13 15:00,16.39,50.47,2.14,137.4,95.48
2008-08-13 16:00,14.89,62.44,2.39,12.54,34.63
2008-08-13 17:00,14.16,65.27,1.59,18.44,6.05
2008-08-13 18:00,13.48,67.86,1.19,116.82,0.11
2008-08-13 19:00,12.92,58.94,2.52,232.98,0
2008-08-13 20:00,12.57,57.68,1.58,201.17,0
2008-08-13 21:00,12.05,62.77,1.83,199.08,0
2008-08-13 22:00,11.86,56.52,1.64,232.19,0
2008-08-13 23:00,11.45,52.99,1.19,197.6,0
2008-08-14 00:00,11.12,50.4,1.75,218.51,0
2008-08-14 01:00,10.59,53.43,1.55,229.94,0
2008-08-14 02:00,10.54,53.74,1.4,216.32,0
2008-08-14 03:00,10.37,54.59,1.64,193.24,0
2008-08-14 04:00,10.78,53.53,2.1,198.77,0
2008-08-14 05:00,10.61,55.49,2.22,205.26,0
2008-08-14 06:00,11.06,55.54,1.92,220.8,5.82
2008-08-14 07:00,11.64,57.53,1.35,146.1,96.64
2008-08-14 08:00,13.8,52.01,0.91,66.76,258.46
2008-08-14 09:00,16.49,45.33,1.64,114.51,609.93
2008-08-14 10:00,16.68,45.62,2.56,143.03,813.37
2008-08-14 11:00,17.61,42.89,2.51,108.11,787.17
2008-08-14 12:00,18.04,42.46,2.48,155.96,850.69
2008-08-14 13:00,18.93,38.06,2.65,120.73,935.85
2008-08-14 14:00,18.26,40.14,3.24,163.44,463.76
2008-08-14 15:00,17.15,43.18,1.68,79.06,130.41
2008-08-14 16:00,15.93,57.14,2.88,16.81,109.2
2008-08-14 17:00,14.82,61.6,2.42,13.85,24.29
2008-08-14 18:00,13.69,65.56,2.04,12.07,0
2008-08-14 19:00,13.06,69,1.35,61.88,0
2008-08-14 20:00,12.76,69.91,1.85,21.65,0
2008-08-14 21:00,12.08,73.5,1.68,18.72,0
2008-08-14 22:00,11.62,77.44,1.48,73.03,0
2008-08-14 23:00,11.23,79.19,1.02,154.78,0
2008-08-15 00:00,11.01,78.67,1.26,214.35,0
2008-08-15 01:00,10.74,73.7,1.21,181.4,0
2008-08-15 02:00,9.41,74.43,0.95,296.78,0
2008-08-15 03:00,9.39,69.58,1.89,213.7,0
2008-08-15 04:00,9.84,65.16,1.69,202.01,0
2008-08-15 05:00,9.68,65.02,1.41,222.47,0
2008-08-15 06:00,9.92,63.92,1.69,204.25,13.47
2008-08-15 07:00,11.02,59.46,2.62,190.19,92.28
2008-08-15 08:00,12.97,54.2,3.47,189.75,407.52
2008-08-15 09:00,15.39,47.71,3.06,187,701.69
2008-08-15 10:00,17.48,42.54,2.38,34.91,818.38
2008-08-15 11:00,17.57,42.08,2.05,154.63,477.66
2008-08-15 12:00,17.26,40.98,2.02,22.03,354.68
2008-08-15 13:00,17.96,39.83,2.51,165.27,424.38
2008-08-15 14:00,17.22,41.77,2.49,185.04,219.76
2008-08-15 15:00,16.71,50.64,2.36,43.97,103.51
2008-08-15 16:00,15.26,57.84,3.17,2.85,103.92
2008-08-15 17:00,14.86,56.93,2.7,0.51,35.28
2008-08-15 18:00,14.39,59.56,1.44,88.99,0
2008-08-15 19:00,13.12,70.79,1.36,144.49,0
2008-08-15 20:00,12.04,81.04,1.49,140.74,0
2008-08-15 21:00,11.38,86.15,1.18,157.88,0
2008-08-15 22:00,10.9,89.05,1.54,84.87,0
2008-08-15 23:00,10.54,90.42,1.43,96.55,0
2008-08-16 00:00,10.09,91.76,1.48,179.93,0
2008-08-16 01:00,9.62,90.8,1.51,197.63,0
2008-08-16 02:00,9.63,89.65,1.31,196.88,0
2008-08-16 03:00,9.7,87.81,1.4,190.89,0
2008-08-16 04:00,9.78,87.64,1.29,177.01,0
2008-08-16 05:00,9.51,91.38,0.79,126.32,0
2008-08-16 06:00,9.53,89.44,0.83,136.73,10.67
2008-08-16 07:00,11.27,83.58,0.8,102.09,173.64
2008-08-16 08:00,12.77,76.33,1.72,150.78,365.64
2008-08-16 09:00,14.38,67.78,1.62,47.28,522.94
2008-08-16 10:00,15.8,60.18,2.02,57.67,631.05
2008-08-16 11:00,16.04,60.8,2.5,21.29,429.77
2008-08-16 12:00,16.24,57.83,2.08,56.21,351.02
2008-08-16 13:00,18.53,47.27,1.73,103.44,710.24
2008-08-16 14:00,17.57,52.88,3.75,9.3,589.29
2008-08-16 15:00,15.85,58.9,2.82,32.93,179.59
2008-08-16 16:00,14.87,63.25,3.28,5.66,219.31
2008-08-16 17:00,14.35,63.6,2.32,33.19,51.94
2008-08-16 18:00,13.26,69.78,1.76,57.64,0.04
2008-08-16 19:00,11.97,81.22,1.76,102.1,0
2008-08-16 20:00,10.79,89.89,1.17,159.46,0
2008-08-16 21:00,10.26,91.92,1.46,177.92,0
2008-08-16 22:00,10.22,92.36,1.17,147.53,0
2008-08-16 23:00,10.05,92.16,1.21,141.07,0
2008-08-17 00:00,9.88,92.13,1.24,164.56,0
2008-08-17 01:00,9.5,92.74,1.18,155.39,0
2008-08-17 02:00,9.18,92.64,1.34,180.65,0
2008-08-17 03:00,9.02,92.47,1.15,159.32,0
2008-08-17 04:00,8.49,89.61,0.76,210.64,0
2008-08-17 05:00,7.21,82.81,0.86,330.24,0
2008-08-17 06:00,6.61,81.42,0.99,332.33,12.13
2008-08-17 07:00,9.64,79.99,1.63,42.89,123.62
2008-08-17 08:00,12.86,68.26,1.22,93.68,420.44
2008-08-17 09:00,14.3,63.15,1.74,162.25,634.68
2008-08-17 10:00,16.72,51.76,1.61,69.32,800.03
2008-08-17 11:00,19.03,40.04,1.88,63.77,928.9
2008-08-17 12:00,19.47,37.85,2.1,136.71,701.45
